YEAR,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
1992,0,2111,Mike Smith,1,,,
1992,0,2196,Robert Thompson,1,,,
1992,0,2206,David Toms,1,1.0,,
1992,0,2214,Kirk Triplett,1,1.0,,
1992,0,6969,Mike Tschetter,1,,,
1992,0,6751,Chris Tucker,1,1.0,,
1992,0,2224,Greg Twiggs,1,1.0,,
1992,0,2292,Bob Wolcott,1,,,
1992,0,2294,Willie Wood,1,,,
1992,0,2300,Ian Woosnam,1,,,
1992,0,2303,Robert Wrenn,1,1.0,,
1992,0,2321,Fuzzy Zoeller,1,,,
1991,0,1928,Corey Pavin,10,2.0,2.0,2.0
1991,0,1049,Ian Baker-Finch,9,1.0,3.0,1.0
1991,0,1226,Fred Couples,9,2.0,4.0,
1991,0,1527,Scott Hoch,9,1.0,1.0,
1991,0,1968,Nick Price,9,2.0,,
1991,0,1219,John Cook,8,1.0,2.0,
1991,0,1706,Davis Love III,8,1.0,1.0,1.0
1991,0,1926,Steve Pate,8,1.0,1.0,3.0
1991,0,1072,Chip Beck,7,1.0,2.0,
1991,0,1690,Bruce Lietzke,7,1.0,1.0,
1991,0,1701,Bob Lohr,7,2.0,1.0,
1991,0,1723,Andrew Magee,7,2.0,,
1991,0,1797,Rocco Mediate,7,1.0,,
1991,0,2104,Jeff Sluman,7,2.0,,
1991,0,2133,Craig Stadler,7,1.0,1.0,1.0
1991,0,2242,Lanny Wadkins,7,1.0,1.0,2.0
1991,0,1042,Paul Azinger,6,1.0,2.0,2.0
1991,0,1098,Jay Don Blake,6,1.0,,
1991,0,1161,Mark Calcavecchia,6,1.0,,
1991,0,1203,Russ Cochran,6,1.0,2.0,1.0
1991,0,1385,Jim Gallagher Jr.,6,1.0,3.0,
1991,0,1510,Nolan Henke,6,1.0,1.0,
1991,0,1559,Hale Irwin,6,1.0,2.0,
1991,0,1876,Greg Norman,6,1.0,,
1991,0,2256,Tom Watson,6,1.0,1.0,
1991,0,1129,Bill Britton,5,2.0,,
1991,0,1132,Mark Brooks,5,2.0,,
1991,0,1306,David Edwards,5,2.0,,
1991,0,1355,Raymond Floyd,5,1.0,,
1991,0,1381,Fred Funk,5,,,
1991,0,1444,Ken Green,5,1.0,,
1991,0,1549,Mike Hulbert,5,1.0,1.0,
1991,0,1553,John Huston,5,1.0,,
1991,0,1639,Kenny Knox,5,1.0,,
1991,0,1887,Mark O'Meara,5,1.0,1.0,
1991,0,2049,Gene Sauers,5,1.0,1.0,
1991,0,2067,Ted Schulz,5,1.0,1.0,
1991,0,2170,Hal Sutton,5,1.0,,
1991,0,2223,Bob Tway,5,1.0,,
1991,0,2267,D.A. Weibring,5,1.0,1.0,
1991,0,1024,Billy Andrade,4,2.0,,
1991,0,1235,Ben Crenshaw,4,2.0,,
1991,0,1249,John Daly,4,1.0,2.0,
1991,0,1313,Steve Elkington,4,1.0,,
1991,0,1323,Brad Fabel,4,,,
1991,0,1329,Brad Faxon,4,1.0,1.0,
1991,0,1414,Bob Gilder,4,,,
1991,0,1599,Steve Jones,4,1.0,,
1991,0,1633,Tom Kite,4,1.0,1.0,1.0
1991,0,1771,Blaine McCallister,4,1.0,1.0,
1991,0,1823,Larry Mize,4,,,
1991,0,1938,David Peoples,4,1.0,1.0,
1991,0,1975,Tom Purtzer,4,2.0,1.0,
1991,0,2010,Loren Roberts,4,,,
1991,0,1060,Dave Barr,3,,,
1991,0,1068,Andy Bean,3,1.0,,
1991,0,1096,Phil Blackmar,3,1.0,,
1991,0,1196,Brian Claar,3,1.0,1.0,
1991,0,1331,Rick Fehr,3,2.0,,
1991,0,1388,Robert Gamez,3,2.0,,
1991,0,1435,Wayne Grady,3,,,
1991,0,1457,Jay Haas,3,1.0,,
1991,0,1468,Gary Hallberg,3,1.0,,
1991,0,6284,Jim Hallet,3,1.0,,
1991,0,6332,Neal Lancaster,3,,,
1991,0,1682,Wayne Levi,3,1.0,,
1991,0,1846,Jodie Mudd,3,,,
1991,0,1864,Larry Nelson,3,2.0,,
1991,0,6373,José María Olazábal,3,1.0,1.0,
1991,0,1945,Kenny Perry,3,1.0,,
1991,0,2033,Dave Rummells,3,1.0,,
1991,0,2090,Tom Sieckmann,3,1.0,1.0,
1991,0,2099,Scott Simpson,3,1.0,1.0,
1991,0,2100,Tim Simpson,3,1.0,,
1991,0,2131,Mike Springer,3,1.0,,
1991,0,2159,Curtis Strange,3,2.0,,
1991,0,2300,Ian Woosnam,3,2.0,,
1991,0,2321,Fuzzy Zoeller,3,1.0,1.0,
1991,0,1006,John Adams,2,,,
1991,0,1014,Fulton Allem,2,1.0,,
1991,0,1133,Billy Ray Brown,2,1.0,1.0,
1991,0,1142,Bart Bryant,2,,,
1991,0,1168,David Canipe,2,1.0,,
1991,0,1197,Bobby Clampett,2,,,
1991,0,1200,Keith Clearwater,2,,,
1991,0,6034,Marco Dawson,2,,,
1991,0,1288,Ed Dougherty,2,1.0,,
1991,0,1326,Nick Faldo,2,,,
1991,0,1361,Dan Forsman,2,1.0,,
1991,0,1378,David Frost,2,,,
1991,0,1390,Buddy Gardner,2,,,
1991,0,6044,Scott Gump,2,1.0,,
1991,0,1458,Jerry Haas,2,,,
1991,0,1469,Dan Halldorson,2,1.0,,
1991,0,6575,Dudley Hart,2,,,
1991,0,1550,Ed Humenik,2,,,
1991,0,1569,Peter Jacobsen,2,2.0,,
1991,0,1577,Lee Janzen,2,,,
1991,0,1662,Greg Ladehoff,2,,,
1991,0,1666,Bernhard Langer,2,,,
1991,0,1707,Steve Lowery,2,1.0,,
1991,0,1715,Mark Lye,2,,,
1991,0,1724,Jeff Maggert,2,,,
1991,0,1837,Gil Morgan,2,1.0,,
1991,0,1943,Chris Perry,2,,,
1991,0,1958,Dan Pohl,2,,,
1991,0,1971,Dillard Pruitt,2,1.0,,
1991,0,1996,Mike Reid,2,,,
1991,0,2007,Larry Rinker,2,,,
1991,0,2101,Joey Sindelar,2,,,
1991,0,2146,Payne Stewart,2,1.0,,
1991,0,2185,Lance Ten Broeck,2,1.0,,
1991,0,2190,Doug Tewell,2,,,
1991,0,2195,Leonard Thompson,2,,,
1991,0,2225,Howard Twitty,2,,,
1991,0,2230,Stan Utley,2,,,
1991,0,2241,Bobby Wadkins,2,,,
1991,0,2246,Duffy Waldorf,2,,,
1991,0,1035,Tommy Armour III,1,,,
1991,0,1039,Perry Arthur,1,,,
1991,0,1051,Seve Ballesteros,1,,,
1991,0,1078,Jim Benepe,1,,,
1991,0,1093,Ronnie Black,1,,,
1991,0,1112,Charlie Bowles,1,,,
1991,0,8191,Paul Broadhurst,1,,,
1991,0,1143,Brad Bryant,1,1.0,,
1991,0,1156,Curt Byrum,1,,,
1991,0,1185,Brandel Chamblee,1,,,
1991,0,1214,Frank Conner,1,,,
1991,0,1284,Mike Donald,1,,,
1991,0,1307,Joel Edwards,1,,,
1991,0,1320,Bob Estes,1,,,
1991,0,1330,David Feherty,1,,,
1991,0,1353,Bruce Fleisher,1,1.0,,
1991,0,1475,Donnie Hammond,1,,,
1991,0,1495,Morris Hatalsky,1,,,
1991,0,1571,Barry Jaeckel,1,,,
1991,0,1607,Brian Kamm,1,,,
1991,0,1766,Billy Mayfair,1,,,
1991,0,1782,Mike McCullough,1,,,
1991,0,1783,Mark McCumber,1,,,
1991,0,6090,Jim McGovern,1,,,
1991,0,1810,Phil Mickelson,1,1.0,,
1991,0,1858,Tommy Nakajima,1,,,
1991,0,1869,Jack Nicklaus,1,,,
1991,0,1871,Mike Nicolette,1,1.0,,
1991,0,6571,Bryan Norton,1,,,
1991,0,1905,Joe Ozaki,1,,,
1991,0,1946,Peter Persons,1,,,
1991,0,1984,Sam Randolph,1,,,
1991,0,7327,Steven Richardson,1,,,
1991,0,2041,Bill Sander,1,1.0,,
1991,0,2095,Larry Silveira,1,,,
1991,0,2111,Mike Smith,1,,,
1991,0,2148,Ray Stewart,1,,,
1991,0,6581,David Sutherland,1,1.0,,
1991,0,2186,Brian Tennyson,1,,,
1991,0,6048,Dicky Thompson,1,,,
1991,0,2196,Robert Thompson,1,,,
1991,0,2224,Greg Twiggs,1,,,
1991,0,2245,Grant Waite,1,,,
1991,0,2257,Brian Watts,1,,,
1991,0,2292,Bob Wolcott,1,1.0,,
1991,0,2303,Robert Wrenn,1,,,
1989,0,1042,Paul Azinger,13,1.0,2.0,4.0
1989,0,2146,Payne Stewart,11,2.0,3.0,2.0
1989,0,1072,Chip Beck,10,3.0,1.0,
1989,0,1161,Mark Calcavecchia,10,3.0,1.0,2.0
1989,0,1633,Tom Kite,10,3.0,1.0,
1989,0,1226,Fred Couples,9,1.0,2.0,
1989,0,2159,Curtis Strange,9,1.0,1.0,3.0
1989,0,1378,David Frost,8,1.0,1.0,1.0
1989,0,1876,Greg Norman,8,2.0,1.0,1.0
1989,0,2100,Tim Simpson,8,2.0,2.0,1.0
1989,0,1549,Mike Hulbert,7,1.0,1.0,
1989,0,1682,Wayne Levi,7,1.0,1.0,
1989,0,1783,Mark McCumber,7,1.0,1.0,
1989,0,1823,Larry Mize,7,,,
1989,0,1887,Mark O'Meara,7,1.0,1.0,1.0
1989,0,1968,Nick Price,7,1.0,,
1989,0,1996,Mike Reid,7,1.0,1.0,
1989,0,2170,Hal Sutton,7,2.0,,
1989,0,1175,Jim Carter,6,1.0,,
1989,0,1527,Scott Hoch,6,1.0,1.0,1.0
1989,0,1599,Steve Jones,6,3.0,,
1989,0,1837,Gil Morgan,6,1.0,,
1989,0,2067,Ted Schulz,6,1.0,1.0,
1989,0,2242,Lanny Wadkins,6,,,
1989,0,1235,Ben Crenshaw,5,1.0,1.0,
1989,0,1284,Mike Donald,5,1.0,1.0,1.0
1989,0,1418,Bill Glasson,5,1.0,1.0,
1989,0,1457,Jay Haas,5,2.0,,
1989,0,1639,Kenny Knox,5,1.0,,
1989,0,1715,Mark Lye,5,1.0,,
1989,0,1771,Blaine McCallister,5,2.0,,
1989,0,1926,Steve Pate,5,1.0,,
1989,0,2010,Loren Roberts,5,,,
1989,0,2033,Dave Rummells,5,2.0,,
1989,0,1157,Tom Byrum,4,1.0,,
1989,0,1361,Dan Forsman,4,,,
1989,0,1435,Wayne Grady,4,1.0,,
1989,0,1475,Donnie Hammond,4,1.0,1.0,
1989,0,1522,Lon Hinkle,4,,,
1989,0,1706,Davis Love III,4,1.0,1.0,
1989,0,1717,Sandy Lyle,4,2.0,1.0,
1989,0,1958,Dan Pohl,4,,,
1989,0,1960,Don Pooley,4,1.0,,
1989,0,2049,Gene Sauers,4,1.0,,
1989,0,2104,Jeff Sluman,4,,,
1989,0,2133,Craig Stadler,4,1.0,1.0,
1989,0,2223,Bob Tway,4,1.0,2.0,
1989,0,2279,Mark Wiebe,4,1.0,1.0,
1989,0,2321,Fuzzy Zoeller,4,1.0,,
1989,0,1024,Billy Andrade,3,1.0,,
1989,0,1068,Andy Bean,3,2.0,,
1989,0,1093,Ronnie Black,3,2.0,,
1989,0,1098,Jay Don Blake,3,1.0,,
1989,0,1106,Jim Booros,3,,,
1989,0,1129,Bill Britton,3,1.0,1.0,
1989,0,1313,Steve Elkington,3,1.0,1.0,
1989,0,1385,Jim Gallagher Jr.,3,,,
1989,0,1414,Bob Gilder,3,1.0,,
1989,0,1443,Hubert Green,3,1.0,,
1989,0,1569,Peter Jacobsen,3,1.0,,
1989,0,1666,Bernhard Langer,3,1.0,1.0,
1989,0,1690,Bruce Lietzke,3,2.0,,
1989,0,1701,Bob Lohr,3,1.0,,
1989,0,1707,Steve Lowery,3,,,
1989,0,1723,Andrew Magee,3,,,
1989,0,1736,Roger Maltbie,3,,,
1989,0,1846,Jodie Mudd,3,1.0,,
1989,0,1943,Chris Perry,3,1.0,,
1989,0,1945,Kenny Perry,3,1.0,,
1989,0,2099,Scott Simpson,3,1.0,,
1989,0,2101,Joey Sindelar,3,,,
1989,0,2148,Ray Stewart,3,1.0,,
1989,0,2185,Lance Ten Broeck,3,1.0,,
1989,0,2246,Duffy Waldorf,3,1.0,,
1989,0,1006,John Adams,2,,,
1989,0,1035,Tommy Armour III,2,1.0,,
1989,0,1051,Seve Ballesteros,2,1.0,,
1989,0,1060,Dave Barr,2,,,
1989,0,1096,Phil Blackmar,2,,,
1989,0,1151,Clark Burroughs,2,1.0,,
1989,0,1203,Russ Cochran,2,,,
1989,0,1303,Bob Eastwood,2,,,
1989,0,1306,David Edwards,2,1.0,,
1989,0,1310,Dave Eichelberger,2,,,
1989,0,1320,Bob Estes,2,1.0,,
1989,0,1326,Nick Faldo,2,1.0,,
1989,0,1329,Brad Faxon,2,2.0,,
1989,0,1346,Ed Fiori,2,1.0,,
1989,0,1381,Fred Funk,2,1.0,,
1989,0,6284,Jim Hallet,2,,,
1989,0,1499,Mark Hayes,2,,,
1989,0,1533,P.H. Horgan III,2,,,
1989,0,1553,John Huston,2,1.0,,
1989,0,1559,Hale Irwin,2,1.0,,
1989,0,1571,Barry Jaeckel,2,,,
1989,0,1641,Gary Koch,2,,,
1989,0,1725,John Mahaffey,2,1.0,,
1989,0,1864,Larry Nelson,2,1.0,,
1989,0,1869,Jack Nicklaus,2,,,
1989,0,1891,David Ogrin,2,1.0,,
1989,0,6373,José María Olazábal,2,,,
1989,0,1938,David Peoples,2,1.0,,
1989,0,1941,Tom Pernice Jr.,2,,,
1989,0,1975,Tom Purtzer,2,,,
1989,0,2007,Larry Rinker,2,,,
1989,0,2023,Clarence Rose,2,1.0,1.0,
1989,0,2041,Bill Sander,2,,,
1989,0,2087,Don Shirey Jr.,2,1.0,,
1989,0,2167,Mike Sullivan,2,1.0,,
1989,0,2186,Brian Tennyson,2,1.0,,
1989,0,2195,Leonard Thompson,2,1.0,,
1989,0,2213,Lee Trevino,2,,,
1989,0,2256,Tom Watson,2,1.0,,
1989,0,2300,Ian Woosnam,2,1.0,,
1989,0,1030,Isao Aoki,1,,,
1989,0,1039,Perry Arthur,1,,,
1989,0,1049,Ian Baker-Finch,1,1.0,,
1989,0,1132,Mark Brooks,1,,,
1989,0,1133,Billy Ray Brown,1,1.0,,
1989,0,1143,Brad Bryant,1,,,
1989,0,1154,Bill Buttner,1,,,
1989,0,1156,Curt Byrum,1,1.0,,
1989,0,1162,Rex Caldwell,1,,,
1989,0,1168,David Canipe,1,,,
1989,0,1196,Brian Claar,1,,,
1989,0,1201,Lennie Clements,1,,,
1989,0,1219,John Cook,1,,,
1989,0,1331,Rick Fehr,1,,,
1989,0,1355,Raymond Floyd,1,,,
1989,0,1390,Buddy Gardner,1,,,
1989,0,1444,Ken Green,1,1.0,,
1989,0,1468,Gary Hallberg,1,1.0,,
1989,0,1469,Dan Halldorson,1,,,
1989,0,1495,Morris Hatalsky,1,,,
1989,0,1507,Webb Heintzelman,1,,,
1989,0,1510,Nolan Henke,1,,,
1989,0,1557,John Inman,1,,,
1989,0,1662,Greg Ladehoff,1,,,
1989,0,1777,John McComish,1,,,
1989,0,1790,Pat McGowan,1,,,
1989,0,1813,Mike Miles,1,,,
1989,0,1815,Johnny Miller,1,,,
1989,0,1877,Tim Norris,1,,,
1989,0,1884,Mac O'Grady,1,,,
1989,0,1906,Masashi Jumbo Ozaki,1,,,
1989,0,1928,Corey Pavin,1,,,
1989,0,1984,Sam Randolph,1,,,
1989,0,1992,Don Reese,1,,,
1989,0,2090,Tom Sieckmann,1,,,
1989,0,2094,Tony Sills,1,,,
1989,0,2118,J.C. Snead,1,,,
1989,0,2152,Dave Stockton,1,,,
1989,0,2160,Ron Streck,1,,,
1989,0,2175,Kazunari Takahashi,1,,,
1989,0,2190,Doug Tewell,1,1.0,,
1989,0,2196,Robert Thompson,1,1.0,,
1989,0,2201,Jim Thorpe,1,1.0,,
1989,0,2224,Greg Twiggs,1,1.0,,
1989,0,2230,Stan Utley,1,1.0,,
1989,0,2239,Scott Verplank,1,,,
1989,0,2241,Bobby Wadkins,1,1.0,,
1989,0,2292,Bob Wolcott,1,,,
1989,0,2303,Robert Wrenn,1,1.0,,
1989,0,2322,Richard Zokol,1,,,
1988,0,1161,Mark Calcavecchia,12,1.0,4.0,1.0
1988,0,2146,Payne Stewart,12,2.0,1.0,
1988,0,1072,Chip Beck,11,2.0,3.0,
1988,0,1378,David Frost,11,2.0,3.0,3.0
1988,0,1042,Paul Azinger,10,1.0,1.0,1.0
1988,0,1226,Fred Couples,10,1.0,1.0,
1988,0,1444,Ken Green,10,2.0,3.0,1.0
1988,0,1527,Scott Hoch,10,,,
1988,0,1633,Tom Kite,10,3.0,1.0,
1988,0,1690,Bruce Lietzke,10,1.0,2.0,1.0
1988,0,2101,Joey Sindelar,10,2.0,2.0,1.0
1988,0,1235,Ben Crenshaw,8,1.0,1.0,1.0
1988,0,1060,Dave Barr,7,1.0,2.0,
1988,0,1837,Gil Morgan,7,1.0,1.0,
1988,0,1876,Greg Norman,7,1.0,2.0,1.0
1988,0,1887,Mark O'Meara,7,2.0,1.0,
1988,0,1926,Steve Pate,7,2.0,1.0,1.0
1988,0,1958,Dan Pohl,7,2.0,,
1988,0,1960,Don Pooley,7,1.0,,
1988,0,2033,Dave Rummells,7,1.0,,
1988,0,2279,Mark Wiebe,7,1.0,,
1988,0,1418,Bill Glasson,6,2.0,1.0,
1988,0,1457,Jay Haas,6,1.0,1.0,
1988,0,1475,Donnie Hammond,6,1.0,,
1988,0,1569,Peter Jacobsen,6,3.0,,
1988,0,1864,Larry Nelson,6,1.0,1.0,1.0
1988,0,2049,Gene Sauers,6,1.0,,
1988,0,2104,Jeff Sluman,6,1.0,1.0,
1988,0,2159,Curtis Strange,6,4.0,,
1988,0,2242,Lanny Wadkins,6,2.0,1.0,
1988,0,2256,Tom Watson,6,1.0,,
1988,0,1175,Jim Carter,5,,,
1988,0,1701,Bob Lohr,5,1.0,1.0,
1988,0,1717,Sandy Lyle,5,3.0,1.0,
1988,0,1783,Mark McCumber,5,1.0,1.0,
1988,0,1996,Mike Reid,5,1.0,1.0,1.0
1988,0,2133,Craig Stadler,5,2.0,,
1988,0,2267,D.A. Weibring,5,1.0,,
1988,0,1035,Tommy Armour III,4,1.0,,
1988,0,1203,Russ Cochran,4,,,
1988,0,1284,Mike Donald,4,,,
1988,0,1361,Dan Forsman,4,1.0,2.0,
1988,0,6284,Jim Hallet,4,,,
1988,0,1639,Kenny Knox,4,1.0,,
1988,0,1682,Wayne Levi,4,1.0,,
1988,0,1723,Andrew Magee,4,1.0,1.0,
1988,0,1736,Roger Maltbie,4,,,
1988,0,1846,Jodie Mudd,4,1.0,,
1988,0,1968,Nick Price,4,1.0,,
1988,0,2023,Clarence Rose,4,1.0,,
1988,0,2100,Tim Simpson,4,,,
1988,0,2223,Bob Tway,4,2.0,1.0,
1988,0,2321,Fuzzy Zoeller,4,2.0,,
1988,0,1014,Fulton Allem,3,1.0,,
1988,0,1033,George Archer,3,1.0,,
1988,0,1156,Curt Byrum,3,1.0,,
1988,0,1201,Lennie Clements,3,,,
1988,0,1326,Nick Faldo,3,1.0,1.0,
1988,0,1329,Brad Faxon,3,1.0,,
1988,0,1355,Raymond Floyd,3,,,
1988,0,1414,Bob Gilder,3,,,
1988,0,1435,Wayne Grady,3,,,
1988,0,1599,Steve Jones,3,1.0,,
1988,0,1641,Gary Koch,3,1.0,,
1988,0,1666,Bernhard Langer,3,,,
1988,0,1706,Davis Love III,3,,,
1988,0,1725,John Mahaffey,3,1.0,,
1988,0,1771,Blaine McCallister,3,1.0,,
1988,0,1823,Larry Mize,3,,,
1988,0,1891,David Ogrin,3,1.0,,
1988,0,1928,Corey Pavin,3,1.0,,
1988,0,1945,Kenny Perry,3,,,
1988,0,1975,Tom Purtzer,3,1.0,,
1988,0,2010,Loren Roberts,3,,,
1988,0,2090,Tom Sieckmann,3,1.0,,
1988,0,2185,Lance Ten Broeck,3,,,
1988,0,2190,Doug Tewell,3,1.0,,
1988,0,2239,Scott Verplank,3,1.0,1.0,
1988,0,2241,Bobby Wadkins,3,,,
1988,0,2303,Robert Wrenn,3,1.0,,
1988,0,1049,Ian Baker-Finch,2,1.0,,
1988,0,1098,Jay Don Blake,2,,,
1988,0,1132,Mark Brooks,2,1.0,1.0,
1988,0,1143,Brad Bryant,2,,,
1988,0,1157,Tom Byrum,2,1.0,,
1988,0,1168,David Canipe,2,,,
1988,0,1192,T.C. Chen,2,,,
1988,0,1197,Bobby Clampett,2,,,
1988,0,1200,Keith Clearwater,2,,,
1988,0,1219,John Cook,2,,,
1988,0,1268,Jim Dent,2,1.0,,
1988,0,1303,Bob Eastwood,2,,,
1988,0,1310,Dave Eichelberger,2,,,
1988,0,1313,Steve Elkington,2,,,
1988,0,1323,Brad Fabel,2,,,
1988,0,1346,Ed Fiori,2,1.0,,
1988,0,1390,Buddy Gardner,2,1.0,,
1988,0,1436,David Graham,2,1.0,,
1988,0,1495,Morris Hatalsky,2,1.0,,
1988,0,1553,John Huston,2,1.0,,
1988,0,1559,Hale Irwin,2,1.0,,
1988,0,1755,Dick Mast,2,,,
1988,0,1935,Calvin Peete,2,,,
1988,0,1998,Jack Renner,2,,,
1988,0,2118,J.C. Snead,2,,,
1988,0,2167,Mike Sullivan,2,,,
1988,0,2195,Leonard Thompson,2,,,
1988,0,2225,Howard Twitty,2,,,
1988,0,2322,Richard Zokol,2,1.0,,
1988,0,1006,John Adams,1,,,
1988,0,1024,Billy Andrade,1,,,
1988,0,1030,Isao Aoki,1,1.0,,
1988,0,1051,Seve Ballesteros,1,2.0,,
1988,0,1061,Ray Barr Jr.,1,,,
1988,0,1078,Jim Benepe,1,1.0,,
1988,0,1081,Bill Bergin,1,,,
1988,0,1093,Ronnie Black,1,,,
1988,0,1096,Phil Blackmar,1,1.0,,
1988,0,1129,Bill Britton,1,,,
1988,0,1133,Billy Ray Brown,1,1.0,,
1988,0,1135,Ken Brown,1,,,
1988,0,1185,Brandel Chamblee,1,,,
1988,0,1214,Frank Conner,1,,,
1988,0,1224,Jeff Coston,1,,,
1988,0,1261,Jay Delsing,1,,,
1988,0,1306,David Edwards,1,1.0,,
1988,0,1331,Rick Fehr,1,,,
1988,0,1385,Jim Gallagher Jr.,1,1.0,,
1988,0,1487,Jeff Hart,1,,,
1988,0,1499,Mark Hayes,1,1.0,,
1988,0,1549,Mike Hulbert,1,,,
1988,0,1560,David Ishii,1,,,
1988,0,1662,Greg Ladehoff,1,,,
1988,0,1715,Mark Lye,1,,,
1988,0,1782,Mike McCullough,1,,,
1988,0,1790,Pat McGowan,1,1.0,,
1988,0,1797,Rocco Mediate,1,,,
1988,0,1826,Brian Mogg,1,1.0,,
1988,0,1858,Tommy Nakajima,1,1.0,,
1988,0,1877,Tim Norris,1,,,
1988,0,1884,Mac O'Grady,1,1.0,,
1988,0,1901,Jay Overton,1,,,
1988,0,1931,Rick Pearson,1,,,
1988,0,1941,Tom Pernice Jr.,1,,,
1988,0,1943,Chris Perry,1,1.0,,
1988,0,1984,Sam Randolph,1,1.0,,
1988,0,2007,Larry Rinker,1,,,
1988,0,2041,Bill Sander,1,1.0,,
1988,0,2099,Scott Simpson,1,,,
1988,0,2107,Gordon Smith,1,,,
1988,0,2148,Ray Stewart,1,,,
1988,0,2170,Hal Sutton,1,,,
1988,0,2186,Brian Tennyson,1,,,
1988,0,2192,Steve Thomas,1,,,
1988,0,2196,Robert Thompson,1,,,
1988,0,2229,Brett Upper,1,,,
1988,0,2246,Duffy Waldorf,1,,,
1988,0,2294,Willie Wood,1,,,
1988,0,2311,Kim Young,1,,,
1987,0,1235,Ben Crenshaw,14,1.0,1.0,1.0
1987,0,1378,David Frost,12,3.0,,
1987,0,1633,Tom Kite,11,1.0,2.0,
1987,0,2159,Curtis Strange,11,3.0,1.0,1.0
1987,0,2099,Scott Simpson,10,2.0,1.0,
1987,0,1042,Paul Azinger,9,3.0,1.0,
1987,0,1161,Mark Calcavecchia,9,1.0,2.0,3.0
1987,0,1226,Fred Couples,9,1.0,,
1987,0,1823,Larry Mize,9,1.0,2.0,
1987,0,1876,Greg Norman,9,2.0,2.0,
1987,0,1958,Dan Pohl,9,1.0,2.0,
1987,0,1527,Scott Hoch,8,4.0,,
1987,0,1960,Don Pooley,8,1.0,1.0,
1987,0,1072,Chip Beck,7,2.0,3.0,
1987,0,1666,Bernhard Langer,7,2.0,1.0,
1987,0,1864,Larry Nelson,7,2.0,1.0,
1987,0,1887,Mark O'Meara,7,2.0,1.0,
1987,0,1928,Corey Pavin,7,2.0,,
1987,0,1968,Nick Price,7,1.0,,
1987,0,2146,Payne Stewart,7,1.0,2.0,2.0
1987,0,2223,Bob Tway,7,1.0,,
1987,0,2241,Bobby Wadkins,7,1.0,,
1987,0,1051,Seve Ballesteros,6,3.0,1.0,
1987,0,1135,Ken Brown,6,1.0,,
1987,0,1219,John Cook,6,1.0,,
1987,0,1549,Mike Hulbert,6,1.0,1.0,
1987,0,1725,John Mahaffey,6,,,
1987,0,1926,Steve Pate,6,1.0,,
1987,0,1996,Mike Reid,6,1.0,,
1987,0,2104,Jeff Sluman,6,2.0,,
1987,0,2133,Craig Stadler,6,1.0,,
1987,0,2170,Hal Sutton,6,3.0,,
1987,0,2242,Lanny Wadkins,6,1.0,1.0,2.0
1987,0,1156,Curt Byrum,5,1.0,,
1987,0,1157,Tom Byrum,5,1.0,,
1987,0,1457,Jay Haas,5,1.0,,
1987,0,1475,Donnie Hammond,5,,,
1987,0,1682,Wayne Levi,5,2.0,,
1987,0,1783,Mark McCumber,5,1.0,1.0,
1987,0,2049,Gene Sauers,5,1.0,1.0,
1987,0,2255,Denis Watson,5,1.0,1.0,
1987,0,2256,Tom Watson,5,1.0,1.0,
1987,0,2267,D.A. Weibring,5,1.0,1.0,
1987,0,2321,Fuzzy Zoeller,5,1.0,1.0,
1987,0,1418,Bill Glasson,4,2.0,1.0,
1987,0,1444,Ken Green,4,1.0,,
1987,0,1468,Gary Hallberg,4,1.0,,
1987,0,1706,Davis Love III,4,1.0,1.0,
1987,0,1717,Sandy Lyle,4,1.0,,
1987,0,1846,Jodie Mudd,4,1.0,,
1987,0,1884,Mac O'Grady,4,1.0,1.0,
1987,0,1943,Chris Perry,4,1.0,,
1987,0,2023,Clarence Rose,4,1.0,,
1987,0,2041,Bill Sander,4,,,
1987,0,2101,Joey Sindelar,4,1.0,1.0,
1987,0,2190,Doug Tewell,4,1.0,,
1987,0,1093,Ronnie Black,3,1.0,,
1987,0,1150,George Burns,3,1.0,,
1987,0,1200,Keith Clearwater,3,2.0,,
1987,0,1201,Lennie Clements,3,,,
1987,0,1203,Russ Cochran,3,1.0,,
1987,0,1305,Danny Edwards,3,1.0,1.0,
1987,0,1306,David Edwards,3,1.0,,
1987,0,1331,Rick Fehr,3,1.0,,
1987,0,1390,Buddy Gardner,3,1.0,,
1987,0,1495,Morris Hatalsky,3,1.0,,
1987,0,1501,Vance Heafner,3,,,
1987,0,1557,John Inman,3,1.0,,
1987,0,1701,Bob Lohr,3,1.0,1.0,
1987,0,1736,Roger Maltbie,3,1.0,,
1987,0,1790,Pat McGowan,3,,,
1987,0,1837,Gil Morgan,3,1.0,,
1987,0,1892,Aki Ohmachi,3,,,
1987,0,1964,Greg Powers,3,,,
1987,0,2100,Tim Simpson,3,,,
1987,0,2118,J.C. Snead,3,1.0,1.0,
1987,0,2225,Howard Twitty,3,1.0,,
1987,0,2303,Robert Wrenn,3,1.0,1.0,
1987,0,2322,Richard Zokol,3,1.0,,
1987,0,1162,Rex Caldwell,2,,,
1987,0,1192,T.C. Chen,2,1.0,,
1987,0,1197,Bobby Clampett,2,1.0,,
1987,0,1284,Mike Donald,2,1.0,,
1987,0,1303,Bob Eastwood,2,1.0,,
1987,0,1313,Steve Elkington,2,,,
1987,0,1323,Brad Fabel,2,,,
1987,0,1329,Brad Faxon,2,,,
